Nom_Fr,Nom_Ar,apports,id_barrage,lachers,stock,cumul_mensuel_apports,cumul_annuel_apports,cumul_mensuel_lachers,cumul_annuel_lachers,moy_mois,cumul_annee_prec,moy_periode,stock_annee_prec,Cap_tot_act,Cote,Cap_tot_init,fonctionnel,Annee_prod,Latitude,Longitude,Bassin_versant,Date
harka,الحركة,0.000861751,35,0.0,7.082,0.450221,2.78188,0.0,14.1918,4.46,1.91858,9.31613,25.1413,30.3,38.4,30.3,1.0,2016,37.0605,9.23982,77.0,2023-12-30 00:00:00
siliana,سليانـــــــة,0.00536882,14,0.0,7.82169,2.49705,3.4192,0.0242,0.0712,2.7873,3.0322,12.4807,4.84453,33.4411,388.5,70.0,1.0,1987,36.1571,9.35208,1040.0,2023-12-30 00:00:00
lakhmess,لخمـــــــاس,0.000871733,15,0.0001,1.91133,0.158102,0.389126,0.009354,0.926762,1.02877,0.523674,4.40243,4.67422,7.22,517.06,8.22,1.0,1966,35.9952,9.47242,127.0,2023-12-30 00:00:00
rmil,الرميـــــــل,0.0007974,16,0.0,0.6794,0.248611,0.335755,0.00216,0.006948,0.531318,0.204102,4.18155,0.3724,2.0,285.0,4.0,1.0,2002,36.302,9.50269,232.0,2023-12-30 00:00:00
birmcherga,بئر المشارقـــة,0.0,17,0.0012,12.9584,5.80258,6.02512,0.08598,0.780184,2.72113,1.30612,9.98422,13.4447,41.599,122.5,52.9,1.0,1971,36.5112,10.0114,1263.0,2023-12-30 00:00:00
rmel,الرمــــــل,0.0,18,0.00625,5.77024,5.6383,5.80074,0.093714,0.093714,3.72595,0.834512,8.87607,0.900043,23.83,43.0,22.0,1.0,1998,36.3318,10.3597,675.0,2023-12-30 00:00:00
nebhana,نبهانــــــة,0.00206695,19,0.0,3.23362,0.788791,1.112,0.014,0.630347,2.07825,1.36673,8.92297,9.34246,58.76,230.0,86.5,1.0,1965,36.06,9.87235,855.0,2023-12-30 00:00:00
sidisaad,سيدي سعـــد,0.00941567,20,0.0,31.5676,0.983365,2.28238,0.0,0.505959,2.31947,6.29798,22.4764,31.3445,133.317,270.0,209.0,1.0,1981,35.3901,9.69476,8950.0,2023-12-30 00:00:00
elhaouareb,هـــــــوارب,7.26454e-05,21,0.0,0.00576132,0.020972,0.106658,0.01872,0.0846,1.03829,2.29376,7.50717,0.613558,77.47,217.0,0.0,1.0,1989,35.5727,9.74681,1120.0,2023-12-30 00:00:00
sficifa,سفيسيفة,0.000269806,22,0.0,1.7573,0.345607,0.367179,0.0,0.0,0.00660907,0.25332,1.10868,1.70211,7.71,677.8,4.24,1.0,2005,35.3413,9.07053,173.65,2023-12-30 00:00:00
sidiach,سيدي يعيــــش,0.0005175,23,0.0,1.337,0.0232875,0.212951,0.0,0.0,0.0228169,0.376692,1.38781,1.91932,88.0,541.0,88.0,1.0,1997,34.7468,8.74761,1900.0,2023-12-30 00:00:00
elbrek,البــــــــرك,0.0002442,24,0.0,0.06,0.0101978,0.122686,0.0,0.0,0.1689,0.103846,1.28255,0.06,16.0,849.0,16.0,1.0,2002,35.4705,8.96766,293.0,2023-12-30 00:00:00
bezirk,بزيـــــــغ,0.000327001,25,0.0,0.18606,0.114133,0.167389,0.0,0.214,0.687431,0.229504,2.19393,0.5928,5.01,54.62,6.5,1.0,1959,36.7159,10.6262,86.0,2023-12-30 00:00:00
chiba,شيبـــــــة,8.11057e-07,26,0.0,0.000475792,3.53621e-05,0.000241533,0.0,0.0,0.969385,0.00947012,2.88406,0.00239247,5.045,77.88,7.8,1.0,1963,36.6923,10.7697,64.0,2023-12-30 00:00:00
masri,مصــــــري,0.0,27,0.0,3.28695,0.826741,1.06447,0.023875,0.958905,0.729221,0.391425,1.99627,5.20104,5.193,163.0,6.9,1.0,1968,36.534,10.4911,53.0,2023-12-30 00:00:00
lebna,لبنــــــــة,0.0,28,0.0,0.854458,0.116176,0.328418,0.0,0.0,3.14368,0.431604,7.20496,2.6828,23.3053,18.04,30.1,1.0,1986,36.7388,10.9218,199.0,2023-12-30 00:00:00
hma,الحمـــــى,0.000590233,29,0.0,0.605517,0.62324,0.623436,0.0,0.0,1.76526,0.0732119,2.50776,0.265552,12.854,102.4,12.1,1.0,2002,36.5874,10.304,123.0,2023-12-30 00:00:00
abid,العبيـــــــد,0.0,30,0.0,0.848959,0.121096,0.192918,0.0,0.0,1.06848,0.213032,2.58733,1.00887,9.615,42.2,10.0,1.0,2002,36.8308,10.7086,54.0,2023-12-30 00:00:00
mellegue,مـــــلاق,0.000498112,1,0.03,6.55012,2.07772,3.48547,1.19,9.51045,12.5857,12.8431,84.4174,18.1669,51.13,265.0,267.67,1.0,1954,36.3144,8.70273,10300.0,2023-12-29 00:00:00
sarrat,سراط,0.00113365,36,0.0,8.16435,0.815709,1.5983,0.0,0.429441,1.115,2.48015,8.67706,4.88391,21.0,546.0,21.0,1.0,2016,49.9167,26.5833,1850.0,2023-12-29 00:00:00
benmetir,بنيمطيــر,0.0175295,2,0.03456,26.7776,8.33048,9.43187,1.00224,4.1472,6.3052,2.03708,9.67889,15.8173,60.393,436.5,61.63,1.0,1954,36.7471,8.74188,103.0,2023-12-29 00:00:00
kasseb,كســاب,0.0416068,3,0.026784,11.207,8.19699,8.58175,0.688096,4.36836,6.4007,3.22235,10.9031,15.5102,76.9,292.04,81.875,1.0,1968,36.7614,9.0023,101.0,2023-12-29 00:00:00
barbara,بربرة,0.147147,4,0.10014,58.8896,20.583,27.0501,16.5671,21.3566,14.0834,7.70547,20.8481,58.9536,64.7,182.0,74.82,1.0,1998,36.7341,8.53173,177.0,2023-12-29 00:00:00
sidisalem,سيدي ســــالم,0.667459,5,0.44066,178.121,28.0627,31.481,6.82366,39.171,27.5,14.8053,66.3588,90.3327,580.35,115.0,814.0,1.0,1981,36.5907,9.39706,7950.0,2023-12-29 00:00:00
bouheurtma,بو هرتمـــــه,0.0603183,6,0.021958,36.106,15.6445,16.5194,0.717377,7.30735,11.0394,7.49544,17.7909,22.1661,112.037,221.0,117.5,1.0,1976,36.6719,8.78758,390.0,2023-12-29 00:00:00
joumine,جوميــــــن,0.0921817,7,0.004372,17.9239,5.46583,6.09392,0.121874,0.693054,11.4611,4.57054,15.7883,21.1507,118.773,90.0,129.9,1.0,1983,36.9909,9.61373,418.0,2023-12-29 00:00:00
ghezala,غزالـــــــة,0.00368895,8,0.0,0.689142,0.221933,0.232749,0.0,1.0881,1.10257,0.181404,1.68072,2.8767,10.004,82.5,11.7,1.0,1984,37.0594,9.54582,48.0,2023-12-29 00:00:00
melah,المالح,0.0100013,33,0.05437,1.6034,1.0148,1.12839,0.98305,4.26085,3.14,0.539032,6.93742,1.7602,41.0,136.0,41.0,1.0,2015,37.0359,9.41093,85.9,2023-12-29 00:00:00
tine,الطين,0.00140629,34,0.0,2.6719,0.812456,1.0382,0.0,0.0,3.2,1.09465,6.71355,2.2874,34.0,136.0,34.0,1.0,2017,36.8644,9.62805,276.0,2023-12-29 00:00:00
sejnane,سجنــــــان,0.0,9,0.685812,37.4378,6.47205,9.57,19.0695,92.8447,21.2763,8.38293,33.2852,67.9689,134.014,86.5,137.5,1.0,1994,37.181,9.47513,367.0,2023-12-29 00:00:00
zarga,الزرقة,0.0155834,10,0.0,18.09,5.49109,6.52035,0.0,1.41065,4.51,0.439489,6.34903,11.33,24.0,93.0,24.0,1.0,2012,36.8824,8.69921,60.0,2023-12-29 00:00:00
kebir,الكبير,0.0257511,31,0.0,15.9192,5.56531,6.68932,0.0,0.0,6.80823,0.996051,12.2784,5.924,64.4,85.0,64.4,1.0,2014,36.8751,8.71699,85.2,2023-12-29 00:00:00
moula,المولى,0.0,32,0.0559,22.976,3.072,3.99514,1.54227,5.62997,6.24764,0.762073,12.1518,25.0581,26.3,110.0,26.3,1.0,2013,36.9347,8.84504,58.0,2023-12-29 00:00:00
selbarrak,سيدي البــــراق,0.259285,11,0.443519,77.6536,25.71,35.8834,11.5598,47.6418,48.5986,19.7957,75.6629,158.985,286.514,27.0,286.514,1.0,1999,37.0261,8.93618,865.0,2023-12-29 00:00:00
ziatine,الزياتين,0.0140214,12,0.038912,11.6705,0.927067,2.66799,1.13322,4.41117,4.2,2.19549,9.17903,14.6391,33.0,37.0,33.0,1.0,2012,37.1856,9.20109,95.0,2023-12-29 00:00:00
gamgoum,القمقوم,0.00809652,13,0.0322,14.9757,0.397239,0.82536,0.9464,2.27727,0.879225,0.954985,2.40518,17.1524,18.3,48.0,18.3,1.0,2012,37.1991,9.26906,35.5,2023-12-29 00:00:00
harka,الحركة,0.000984858,35,0.0,7.082,0.449359,2.78102,0.0,14.1918,4.46,1.91593,9.17226,25.1413,30.3,38.4,30.3,1.0,2016,37.0605,9.23982,77.0,2023-12-29 00:00:00
siliana,سليانـــــــة,0.00583567,14,0.0,7.82169,2.49168,3.41383,0.0242,0.0712,2.7873,3.02627,12.3908,4.84453,33.4411,388.5,70.0,1.0,1987,36.1571,9.35208,1040.0,2023-12-29 00:00:00
lakhmess,لخمـــــــاس,0.00105467,15,9e-05,1.91133,0.15723,0.388254,0.009254,0.926662,1.02877,0.521423,4.36924,4.67422,7.22,517.06,8.22,1.0,1966,35.9952,9.47242,127.0,2023-12-29 00:00:00
rmil,الرميـــــــل,0.00086385,16,0.0,0.6794,0.247813,0.334957,0.00216,0.006948,0.531318,0.204102,4.16441,0.376,2.0,285.0,4.0,1.0,2002,36.302,9.50269,232.0,2023-12-29 00:00:00
birmcherga,بئر المشارقـــة,0.00567634,17,0.0012,12.9958,5.80258,6.02512,0.08478,0.778984,2.72113,1.30612,9.89644,13.4821,41.599,122.5,52.9,1.0,1971,36.5112,10.0114,1263.0,2023-12-29 00:00:00
rmel,الرمــــــل,0.0,18,0.00625,5.8,5.6383,5.80074,0.087464,0.087464,3.72595,0.831281,8.75587,0.900043,23.83,43.0,22.0,1.0,1998,36.3318,10.3597,675.0,2023-12-29 00:00:00
nebhana,نبهانــــــة,0.00206695,19,0.0,3.23362,0.786724,1.10993,0.014,0.630347,2.07825,1.36673,8.85593,9.36225,58.76,230.0,86.5,1.0,1965,36.06,9.87235,855.0,2023-12-29 00:00:00
sidisaad,سيدي سعـــد,0.00807057,20,0.0,31.5676,0.97395,2.27297,0.0,0.505959,2.31947,6.29798,22.4015,31.4189,133.317,270.0,209.0,1.0,1981,35.3901,9.69476,8950.0,2023-12-29 00:00:00
elhaouareb,هـــــــوارب,6.86095e-05,21,0.0,0.00576132,0.0208994,0.106585,0.01872,0.0846,1.03829,2.28961,7.47368,0.613558,77.47,217.0,0.0,1.0,1989,35.5727,9.74681,1120.0,2023-12-29 00:00:00
sficifa,سفيسيفة,0.0,22,0.0,1.7573,0.345337,0.366909,0.0,0.0,0.00660907,0.252713,1.10846,1.70211,7.71,677.8,4.24,1.0,2005,35.3413,9.07053,173.65,2023-12-29 00:00:00
sidiach,سيدي يعيــــش,0.0005175,23,0.0,1.337,0.02277,0.212434,0.0,0.0,0.0228169,0.375348,1.38707,1.91932,88.0,541.0,88.0,1.0,1997,34.7468,8.74761,1900.0,2023-12-29 00:00:00
elbrek,البــــــــرك,0.0002442,24,0.0,0.06,0.00995359,0.122441,0.0,0.0,0.1689,0.103419,1.2771,0.06,16.0,849.0,16.0,1.0,2002,35.4705,8.96766,293.0,2023-12-29 00:00:00
bezirk,بزيـــــــغ,0.000245938,25,0.0,0.18606,0.113806,0.167062,0.0,0.214,0.687431,0.22943,2.17175,0.5928,5.01,54.62,6.5,1.0,1959,36.7159,10.6262,86.0,2023-12-29 00:00:00
chiba,شيبـــــــة,9.73269e-07,26,0.0,0.000475792,3.4551e-05,0.000240722,0.0,0.0,0.969385,0.00946356,2.85279,0.00239247,5.045,77.88,7.8,1.0,1963,36.6923,10.7697,64.0,2023-12-29 00:00:00
masri,مصــــــري,0.0,27,0.0,3.22281,0.826741,1.06447,0.023875,0.958905,0.729221,0.389423,1.97275,5.20104,5.193,163.0,6.9,1.0,1968,36.534,10.4911,53.0,2023-12-29 00:00:00
lebna,لبنــــــــة,0.000982516,28,0.0,0.86396,0.116176,0.328418,0.0,0.0,3.14368,0.429312,7.10355,2.6828,23.3053,18.04,30.1,1.0,1986,36.7388,10.9218,199.0,2023-12-29 00:00:00
hma,الحمـــــى,0.0,29,0.0,0.605517,0.622649,0.622846,0.0,0.0,1.76526,0.0732119,2.45082,0.267793,12.854,102.4,12.1,1.0,2002,36.5874,10.304,123.0,2023-12-29 00:00:00
abid,العبيـــــــد,0.000193477,30,0.0,0.851914,0.121096,0.192918,0.0,0.0,1.06848,0.213032,2.55287,1.01211,9.615,42.2,10.0,1.0,2002,36.8308,10.7086,54.0,2023-12-29 00:00:00
mellegue,مـــــلاق,0.0,1,0.03,6.58341,2.07722,3.48497,1.16,9.48045,12.5857,12.8076,84.0114,18.2717,51.13,265.0,267.67,1.0,1954,36.3144,8.70273,10300.0,2023-12-28 00:00:00
sarrat,سراط,0.0,36,0.0,8.16435,0.814576,1.59717,0.0,0.429441,1.115,2.46877,8.6411,4.91588,21.0,546.0,21.0,1.0,2016,49.9167,26.5833,1850.0,2023-12-28 00:00:00
benmetir,بنيمطيــر,0.0175301,2,0.03456,26.796,8.31295,9.41434,0.96768,4.11264,6.3052,2.03708,9.47549,15.8825,60.393,436.5,61.63,1.0,1954,36.7471,8.74188,103.0,2023-12-28 00:00:00
kasseb,كســاب,0.0548472,3,0.026784,11.1937,8.15538,8.54015,0.661312,4.34157,6.4007,3.2076,10.6966,15.5879,76.9,292.04,81.875,1.0,1968,36.7614,9.0023,101.0,2023-12-28 00:00:00
barbara,بربرة,0.105851,4,0.100414,58.8483,20.4358,26.903,16.467,21.2565,14.0834,7.70547,20.3938,59.0679,64.7,182.0,74.82,1.0,1998,36.7341,8.53173,177.0,2023-12-28 00:00:00
sidisalem,سيدي ســــالم,0.986192,5,0.0432,177.882,27.3952,30.8136,6.383,38.7303,27.5,14.7305,65.4717,90.5129,580.35,115.0,814.0,1.0,1981,36.5907,9.39706,7950.0,2023-12-28 00:00:00
bouheurtma,بو هرتمـــــه,0.0661486,6,0.028119,35.9753,15.5842,16.4591,0.695419,7.28539,11.0394,7.49544,17.4348,22.2682,112.037,221.0,117.5,1.0,1976,36.6719,8.78758,390.0,2023-12-28 00:00:00
joumine,جوميــــــن,0.090947,7,0.004372,17.8371,5.37365,6.00174,0.117502,0.688682,11.4611,4.53926,15.4186,21.221,118.773,90.0,129.9,1.0,1983,36.9909,9.61373,418.0,2023-12-28 00:00:00
ghezala,غزالـــــــة,0.00367865,8,0.0,0.68585,0.218244,0.22906,0.0,1.0881,1.10257,0.176285,1.64515,2.8767,10.004,82.5,11.7,1.0,1984,37.0594,9.54582,48.0,2023-12-28 00:00:00
melah,المالح,0.0158314,33,0.0547,1.6482,1.00479,1.11839,0.92868,4.20648,3.14,0.538564,6.83613,1.7602,41.0,136.0,41.0,1.0,2015,37.0359,9.41093,85.9,2023-12-28 00:00:00
tine,الطين,0.00140629,34,0.0,2.6719,0.81105,1.03679,0.0,0.0,3.2,1.09339,6.61032,2.2874,34.0,136.0,34.0,1.0,2017,36.8644,9.62805,276.0,2023-12-28 00:00:00
sejnane,سجنــــــان,0.00896195,9,0.631605,37.6515,6.47205,9.57,18.3837,92.1589,21.2763,8.16945,32.5989,67.9176,134.014,86.5,137.5,1.0,1994,37.181,9.47513,367.0,2023-12-28 00:00:00
zarga,الزرقة,0.00303117,10,0.0,18.077,5.47551,6.50476,0.0,1.41065,4.51,0.439489,6.20355,11.35,24.0,93.0,24.0,1.0,2012,36.8824,8.69921,60.0,2023-12-28 00:00:00
kebir,الكبير,0.0138251,31,0.0,15.8944,5.53956,6.66357,0.0,0.0,6.80823,0.995545,12.0588,5.924,64.4,85.0,64.4,1.0,2014,36.8751,8.71699,85.2,2023-12-28 00:00:00
moula,المولى,0.0,32,0.05624,23.036,3.072,3.99514,1.48637,5.57407,6.24764,0.760097,11.9503,25.0581,26.3,110.0,26.3,1.0,2013,36.9347,8.84504,58.0,2023-12-28 00:00:00
selbarrak,سيدي البــــراق,0.251597,11,0.438381,77.8004,25.4507,35.6241,11.1163,47.1983,48.5986,19.7957,74.0952,159.608,286.514,27.0,286.514,1.0,1999,37.0261,8.93618,865.0,2023-12-28 00:00:00
ziatine,الزياتين,0.0271871,12,0.038446,11.6978,0.913045,2.65397,1.09431,4.37226,4.2,2.16269,9.04355,14.6658,33.0,37.0,33.0,1.0,2012,37.1856,9.20109,95.0,2023-12-28 00:00:00
gamgoum,القمقوم,0.0092354,13,0.0324,15.0007,0.389143,0.817264,0.9142,2.24507,0.879225,0.95395,2.37682,17.1524,18.3,48.0,18.3,1.0,2012,37.1991,9.26906,35.5,2023-12-28 00:00:00
harka,الحركة,0.00196972,35,0.0,7.082,0.448374,2.78003,0.0,14.1918,4.46,1.91357,9.02839,25.1413,30.3,38.4,30.3,1.0,2016,37.0605,9.23982,77.0,2023-12-28 00:00:00
siliana,سليانـــــــة,0.00560224,14,0.0,7.82169,2.48584,3.40799,0.0242,0.0712,2.7873,3.01993,12.3009,4.84453,33.4411,388.5,70.0,1.0,1987,36.1571,9.35208,1040.0,2023-12-28 00:00:00
lakhmess,لخمـــــــاس,0.000977493,15,9e-05,1.91133,0.156176,0.3872,0.009164,0.926572,1.02877,0.519286,4.33606,4.67422,7.22,517.06,8.22,1.0,1966,35.9952,9.47242,127.0,2023-12-28 00:00:00
rmil,الرميـــــــل,0.00086385,16,0.0,0.6794,0.246949,0.334093,0.00216,0.006948,0.531318,0.203119,4.14727,0.376,2.0,285.0,4.0,1.0,2002,36.302,9.50269,232.0,2023-12-28 00:00:00
birmcherga,بئر المشارقـــة,0.00495791,17,0.0012,12.9958,5.7969,6.01944,0.08358,0.777784,2.72113,1.28615,9.80866,13.4821,41.599,122.5,52.9,1.0,1971,36.5112,10.0114,1263.0,2023-12-28 00:00:00
rmel,الرمــــــل,0.0,18,0.00625,5.82976,5.6383,5.80074,0.081214,0.081214,3.72595,0.827891,8.63568,0.900043,23.83,43.0,22.0,1.0,1998,36.3318,10.3597,675.0,2023-12-28 00:00:00
nebhana,نبهانــــــة,0.00206695,19,0.0,3.23362,0.784657,1.10787,0.014,0.630347,2.07825,1.35102,8.78889,9.36225,58.76,230.0,86.5,1.0,1965,36.06,9.87235,855.0,2023-12-28 00:00:00
sidisaad,سيدي سعـــد,0.00874312,20,0.0,31.5676,0.965879,2.2649,0.0,0.505959,2.31947,6.28791,22.3267,31.4189,133.317,270.0,209.0,1.0,1981,35.3901,9.69476,8950.0,2023-12-28 00:00:00
elhaouareb,هـــــــوارب,6.45737e-05,21,0.0,0.00576132,0.0208308,0.106517,0.01872,0.0846,1.03829,2.28605,7.44018,0.613558,77.47,217.0,0.0,1.0,1989,35.5727,9.74681,1120.0,2023-12-28 00:00:00
sficifa,سفيسيفة,0.000180259,22,0.0,1.76075,0.345337,0.366909,0.0,0.0,0.00660907,0.252105,1.10825,1.70211,7.71,677.8,4.24,1.0,2005,35.3413,9.07053,173.65,2023-12-28 00:00:00
sidiach,سيدي يعيــــش,0.0005175,23,0.0,1.337,0.0222525,0.211916,0.0,0.0,0.0228169,0.374004,1.38634,1.91932,88.0,541.0,88.0,1.0,1997,34.7468,8.74761,1900.0,2023-12-28 00:00:00
elbrek,البــــــــرك,0.0002442,24,0.0,0.06,0.00970939,0.122197,0.0,0.0,0.1689,0.102991,1.27165,0.06,16.0,849.0,16.0,1.0,2002,35.4705,8.96766,293.0,2023-12-28 00:00:00
bezirk,بزيـــــــغ,0.000163501,25,0.0,0.18606,0.11356,0.166816,0.0,0.214,0.687431,0.229332,2.14958,0.5928,5.01,54.62,6.5,1.0,1959,36.7159,10.6262,86.0,2023-12-28 00:00:00
chiba,شيبـــــــة,9.19198e-07,26,0.0,0.000475792,3.35778e-05,0.000239749,0.0,0.0,0.969385,0.00945622,2.82152,0.00239247,5.045,77.88,7.8,1.0,1963,36.6923,10.7697,64.0,2023-12-28 00:00:00
masri,مصــــــري,0.0071407,27,0.0,3.16616,0.826741,1.06447,0.023875,0.958905,0.729221,0.389423,1.94922,5.20928,5.193,163.0,6.9,1.0,1968,36.534,10.4911,53.0,2023-12-28 00:00:00
lebna,لبنــــــــة,0.0,28,0.0,0.86396,0.115193,0.327436,0.0,0.0,3.14368,0.429312,7.00214,2.6993,23.3053,18.04,30.1,1.0,1986,36.7388,10.9218,199.0,2023-12-28 00:00:00
hma,الحمـــــى,0.0,29,0.0,0.60827,0.622649,0.622846,0.0,0.0,1.76526,0.0726787,2.39387,0.267793,12.854,102.4,12.1,1.0,2002,36.5874,10.304,123.0,2023-12-28 00:00:00
abid,العبيـــــــد,0.000221117,30,0.0,0.851914,0.120903,0.192724,0.0,0.0,1.06848,0.212912,2.5184,1.01211,9.615,42.2,10.0,1.0,2002,36.8308,10.7086,54.0,2023-12-28 00:00:00
mellegue,مـــــلاق,0.01589,1,0.03,6.61669,2.07722,3.48497,1.13,9.45045,12.5857,12.7745,83.6054,18.3764,51.13,265.0,267.67,1.0,1954,36.3144,8.70273,10300.0,2023-12-27 00:00:00
sarrat,سراط,0.00113587,36,0.0,8.17968,0.814576,1.59717,0.0,0.429441,1.115,2.46279,8.60513,4.95851,21.0,546.0,21.0,1.0,2016,49.9167,26.5833,1850.0,2023-12-27 00:00:00
benmetir,بنيمطيــر,0.0175307,2,0.03456,26.8144,8.29542,9.39681,0.93312,4.07808,6.3052,2.03708,9.2721,15.9477,60.393,436.5,61.63,1.0,1954,36.7471,8.74188,103.0,2023-12-27 00:00:00
kasseb,كســاب,0.0414417,3,0.026784,11.167,8.10053,8.4853,0.634528,4.31479,6.4007,3.19273,10.4901,15.6656,76.9,292.04,81.875,1.0,1968,36.7614,9.0023,101.0,2023-12-27 00:00:00
barbara,بربرة,0.146989,4,0.100141,58.8483,20.33,26.7971,16.3666,21.1561,14.0834,7.69427,19.9395,59.1821,64.7,182.0,74.82,1.0,1998,36.7341,8.53173,177.0,2023-12-27 00:00:00
sidisalem,سيدي ســــالم,0.908554,5,0.44066,176.925,26.409,29.8274,6.3398,38.6871,27.5,14.5946,64.5846,90.3327,580.35,115.0,814.0,1.0,1981,36.5907,9.39706,7950.0,2023-12-27 00:00:00
bouheurtma,بو هرتمـــــه,0.0646022,6,0.027096,35.8446,15.5181,16.393,0.6673,7.25728,11.0394,7.49544,17.0787,22.3363,112.037,221.0,117.5,1.0,1976,36.6719,8.78758,390.0,2023-12-27 00:00:00
joumine,جوميــــــن,0.0903772,7,0.004,17.7517,5.2827,5.91079,0.11313,0.68431,11.4611,4.50691,15.0489,21.2912,118.773,90.0,129.9,1.0,1983,36.9909,9.61373,418.0,2023-12-27 00:00:00
ghezala,غزالـــــــة,0.00366838,8,0.0,0.682559,0.214565,0.225382,0.0,1.0881,1.10257,0.176285,1.60958,2.88272,10.004,82.5,11.7,1.0,1984,37.0594,9.54582,48.0,2023-12-27 00:00:00
melah,المالح,0.0212355,33,0.05461,1.6874,0.988962,1.10256,0.87398,4.15178,3.14,0.538564,6.73484,1.7658,41.0,136.0,41.0,1.0,2015,37.0359,9.41093,85.9,2023-12-27 00:00:00
tine,الطين,0.00140629,34,0.0,2.6719,0.809644,1.03538,0.0,0.0,3.2,1.09213,6.5071,2.2874,34.0,136.0,34.0,1.0,2017,36.8644,9.62805,276.0,2023-12-27 00:00:00
sejnane,سجنــــــان,0.0,9,0.596809,37.794,6.46309,9.56103,17.7521,91.5273,21.2763,8.15471,31.9125,68.0714,134.014,86.5,137.5,1.0,1994,37.181,9.47513,367.0,2023-12-27 00:00:00
zarga,الزرقة,0.00280664,10,0.0,18.077,5.47248,6.50173,0.0,1.41065,4.51,0.439489,6.05806,11.38,24.0,93.0,24.0,1.0,2012,36.8824,8.69921,60.0,2023-12-27 00:00:00
kebir,الكبير,0.0259395,31,0.0,15.882,5.52574,6.64974,0.0,0.0,6.80823,0.994635,11.8391,5.924,64.4,85.0,64.4,1.0,2014,36.8751,8.71699,85.2,2023-12-27 00:00:00
moula,المولى,0.0,32,0.05587,23.096,3.072,3.99514,1.43013,5.51783,6.24764,0.757808,11.7488,25.0581,26.3,110.0,26.3,1.0,2013,36.9347,8.84504,58.0,2023-12-27 00:00:00
selbarrak,سيدي البــــراق,0.243651,11,0.42895,77.9472,25.1991,35.3725,10.6779,46.7599,48.5986,19.7957,72.5275,160.23,286.514,27.0,286.514,1.0,1999,37.0261,8.93618,865.0,2023-12-27 00:00:00
ziatine,الزياتين,0.0146407,12,0.038932,11.7114,0.885858,2.62678,1.05587,4.33381,4.2,2.14299,8.90806,14.7059,33.0,37.0,33.0,1.0,2012,37.1856,9.20109,95.0,2023-12-27 00:00:00
gamgoum,القمقوم,0.0,13,0.0322,15.0257,0.379907,0.808028,0.8818,2.21267,0.879225,0.952915,2.34845,17.1524,18.3,48.0,18.3,1.0,2012,37.1991,9.26906,35.5,2023-12-27 00:00:00
harka,الحركة,0.0017235,35,0.0,7.082,0.446405,2.77806,0.0,14.1918,4.46,1.91357,8.88452,25.1815,30.3,38.4,30.3,1.0,2016,37.0605,9.23982,77.0,2023-12-27 00:00:00
siliana,سليانـــــــة,0.00513539,14,0.0,7.82169,2.48024,3.40239,0.0242,0.0712,2.7873,3.0132,12.211,4.84453,33.4411,388.5,70.0,1.0,1987,36.1571,9.35208,1040.0,2023-12-27 00:00:00
lakhmess,لخمـــــــاس,0.000858733,15,8.7e-05,1.91133,0.155198,0.386222,0.009074,0.926482,1.02877,0.518978,4.30287,4.69042,7.22,517.06,8.22,1.0,1966,35.9952,9.47242,127.0,2023-12-27 00:00:00
rmil,الرميـــــــل,0.0007974,16,0.0,0.6794,0.246086,0.33323,0.00216,0.006948,0.531318,0.203119,4.13013,0.3796,2.0,285.0,4.0,1.0,2002,36.302,9.50269,232.0,2023-12-27 00:00:00
birmcherga,بئر المشارقـــة,0.00551055,17,0.0012,12.9958,5.79194,6.01448,0.08238,0.776584,2.72113,1.26697,9.72089,13.4821,41.599,122.5,52.9,1.0,1971,36.5112,10.0114,1263.0,2023-12-27 00:00:00
rmel,الرمــــــل,0.0,18,0.00625,5.85952,5.6383,5.80074,0.074964,0.074964,3.72595,0.82454,8.51549,0.900043,23.83,43.0,22.0,1.0,1998,36.3318,10.3597,675.0,2023-12-27 00:00:00
nebhana,نبهانــــــة,0.0128508,19,0.0,3.23362,0.78259,1.1058,0.014,0.630347,2.07825,1.35102,8.72185,9.38204,58.76,230.0,86.5,1.0,1965,36.06,9.87235,855.0,2023-12-27 00:00:00
sidisaad,سيدي سعـــد,0.00941567,20,0.0,31.5676,0.957136,2.25615,0.0,0.505959,2.31947,6.2765,22.2519,31.4189,133.317,270.0,209.0,1.0,1981,35.3901,9.69476,8950.0,2023-12-27 00:00:00
elhaouareb,هـــــــوارب,7.26454e-05,21,0.0,0.00576132,0.0207662,0.106452,0.01872,0.0846,1.03829,2.2819,7.40669,0.613558,77.47,217.0,0.0,1.0,1989,35.5727,9.74681,1120.0,2023-12-27 00:00:00
sficifa,سفيسيفة,0.341839,22,0.0,1.76075,0.345157,0.366729,0.0,0.0,0.00660907,0.251497,1.10804,1.70211,7.71,677.8,4.24,1.0,2005,35.3413,9.07053,173.65,2023-12-27 00:00:00
sidiach,سيدي يعيــــش,0.0005175,23,0.0,1.337,0.021735,0.211399,0.0,0.0,0.0228169,0.372659,1.3856,1.91932,88.0,541.0,88.0,1.0,1997,34.7468,8.74761,1900.0,2023-12-27 00:00:00
elbrek,البــــــــرك,0.0002442,24,0.0,0.06,0.00946519,0.121953,0.0,0.0,0.1689,0.102564,1.26619,0.06,16.0,849.0,16.0,1.0,2002,35.4705,8.96766,293.0,2023-12-27 00:00:00
